hidden_layer_dim = 15
learning_rate = 1.2e-05
minibatch_size = 100
num_train_samples_per_sweep = 259308
num_test_samples = 2646
Label-Feature Diff = [14.0, 27.0, 13.0]
Label-Predict Diff = [15.0, 13.0, 29.0]

Label-Feature Diff = [14.0, 27.0, 13.0]
Label-Predict Diff = [15.0, 13.0, 29.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [8.0, 21.0, 7.0]
Label-Predict Diff = [11.0, 8.0, 22.0]

Label-Feature Diff = [9.0, 22.0, 8.0]
Label-Predict Diff = [12.0, 9.0, 23.0]

Label-Feature Diff = [15.0, 28.0, 14.0]
Label-Predict Diff = [16.0, 15.0, 31.0]

Label-Feature Diff = [14.0, 27.0, 13.0]
Label-Predict Diff = [15.0, 13.0, 29.0]

Label-Feature Diff = [13.0, 26.0, 12.0]
Label-Predict Diff = [14.0, 12.0, 27.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [11.0, 24.0, 10.0]
Label-Predict Diff = [12.0, 10.0, 24.0]

Label-Feature Diff = [11.0, 24.0, 10.0]
Label-Predict Diff = [12.0, 10.0, 24.0]

Label-Feature Diff = [14.0, 27.0, 13.0]
Label-Predict Diff = [15.0, 13.0, 29.0]

Label-Feature Diff = [13.0, 26.0, 12.0]
Label-Predict Diff = [14.0, 12.0, 27.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [13.0, 26.0, 12.0]
Label-Predict Diff = [14.0, 12.0, 27.0]

Label-Feature Diff = [13.0, 26.0, 12.0]
Label-Predict Diff = [14.0, 12.0, 27.0]

Label-Feature Diff = [12.0, 25.0, 11.0]
Label-Predict Diff = [13.0, 10.0, 25.0]

Label-Feature Diff = [11.0, 24.0, 10.0]
Label-Predict Diff = [12.0, 10.0, 24.0]

Label-Feature Diff = [10.0, 23.0, 9.0]
Label-Predict Diff = [12.0, 9.0, 23.0]

Label-Feature Diff = [10.0, 23.0, 9.0]
Label-Predict Diff = [12.0, 9.0, 23.0]

Label-Feature Diff = [34.0, 25.0, 22.0]
Label-Predict Diff = [7.0, 15.0, 10.0]

Label-Feature Diff = [35.0, 26.0, 23.0]
Label-Predict Diff = [7.0, 16.0, 11.0]

Label-Feature Diff = [39.0, 30.0, 27.0]
Label-Predict Diff = [9.0, 19.0, 12.0]

Label-Feature Diff = [39.0, 30.0, 27.0]
Label-Predict Diff = [9.0, 19.0, 12.0]

Label-Feature Diff = [37.0, 28.0, 25.0]
Label-Predict Diff = [8.0, 17.0, 11.0]

Label-Feature Diff = [36.0, 27.0, 24.0]
Label-Predict Diff = [8.0, 16.0, 11.0]

Label-Feature Diff = [34.0, 25.0, 22.0]
Label-Predict Diff = [7.0, 15.0, 10.0]

Label-Feature Diff = [34.0, 25.0, 22.0]
Label-Predict Diff = [7.0, 15.0, 10.0]

Label-Feature Diff = [36.0, 27.0, 24.0]
Label-Predict Diff = [8.0, 16.0, 11.0]

Label-Feature Diff = [41.0, 32.0, 29.0]
Label-Predict Diff = [10.0, 21.0, 13.0]

Label-Feature Diff = [41.0, 32.0, 29.0]
Label-Predict Diff = [10.0, 21.0, 13.0]

Label-Feature Diff = [40.0, 31.0, 28.0]
Label-Predict Diff = [10.0, 20.0, 13.0]

Label-Feature Diff = [38.0, 29.0, 26.0]
Label-Predict Diff = [9.0, 18.0, 11.0]

Label-Feature Diff = [37.0, 28.0, 25.0]
Label-Predict Diff = [8.0, 17.0, 11.0]

Label-Feature Diff = [34.0, 25.0, 22.0]
Label-Predict Diff = [7.0, 15.0, 10.0]

Label-Feature Diff = [36.0, 27.0, 24.0]
Label-Predict Diff = [8.0, 16.0, 11.0]

Label-Feature Diff = [42.0, 33.0, 30.0]
Label-Predict Diff = [11.0, 22.0, 14.0]

Label-Feature Diff = [42.0, 33.0, 30.0]
Label-Predict Diff = [11.0, 22.0, 14.0]

Label-Feature Diff = [41.0, 32.0, 29.0]
Label-Predict Diff = [10.0, 21.0, 13.0]

Label-Feature Diff = [40.0, 31.0, 28.0]
Label-Predict Diff = [10.0, 20.0, 13.0]

Label-Feature Diff = [39.0, 30.0, 27.0]
Label-Predict Diff = [9.0, 19.0, 12.0]

Label-Feature Diff = [34.0, 25.0, 22.0]
Label-Predict Diff = [7.0, 15.0, 10.0]

Label-Feature Diff = [35.0, 26.0, 23.0]
Label-Predict Diff = [7.0, 16.0, 11.0]

Label-Feature Diff = [42.0, 33.0, 30.0]
Label-Predict Diff = [11.0, 22.0, 14.0]

Label-Feature Diff = [41.0, 32.0, 29.0]
Label-Predict Diff = [10.0, 21.0, 13.0]

Label-Feature Diff = [41.0, 32.0, 29.0]
Label-Predict Diff = [10.0, 21.0, 13.0]

Label-Feature Diff = [40.0, 31.0, 28.0]
Label-Predict Diff = [10.0, 20.0, 13.0]

Label-Feature Diff = [39.0, 30.0, 27.0]
Label-Predict Diff = [9.0, 19.0, 12.0]

Label-Feature Diff = [33.0, 24.0, 21.0]
Label-Predict Diff = [6.0, 14.0, 9.0]

Label-Feature Diff = [33.0, 24.0, 21.0]
Label-Predict Diff = [6.0, 14.0, 9.0]

Label-Feature Diff = [39.0, 30.0, 27.0]
Label-Predict Diff = [9.0, 19.0, 12.0]

Label-Feature Diff = [39.0, 30.0, 27.0]
Label-Predict Diff = [9.0, 19.0, 12.0]

Label-Feature Diff = [38.0, 29.0, 26.0]
Label-Predict Diff = [9.0, 18.0, 11.0]

Label-Feature Diff = [38.0, 29.0, 26.0]
Label-Predict Diff = [9.0, 18.0, 11.0]

Label-Feature Diff = [37.0, 28.0, 25.0]
Label-Predict Diff = [8.0, 17.0, 11.0]

Label-Feature Diff = [33.0, 24.0, 21.0]
Label-Predict Diff = [6.0, 14.0, 9.0]

Label-Feature Diff = [31.0, 22.0, 19.0]
Label-Predict Diff = [4.0, 12.0, 8.0]

Label-Feature Diff = [36.0, 27.0, 24.0]
Label-Predict Diff = [8.0, 16.0, 11.0]

Label-Feature Diff = [35.0, 26.0, 23.0]
Label-Predict Diff = [7.0, 16.0, 11.0]

Label-Feature Diff = [35.0, 26.0, 23.0]
Label-Predict Diff = [7.0, 16.0, 11.0]

Label-Feature Diff = [35.0, 26.0, 23.0]
Label-Predict Diff = [7.0, 16.0, 11.0]

Label-Feature Diff = [35.0, 26.0, 23.0]
Label-Predict Diff = [7.0, 16.0, 11.0]

Label-Feature Diff = [32.0, 23.0, 20.0]
Label-Predict Diff = [5.0, 13.0, 8.0]

Label-Feature Diff = [30.0, 21.0, 18.0]
